timestamp,src_ip,dst_ip,length,protocol_type,syn_flag,ack_flag,icmp_payload_size,dst_port,is_http_traffic,is_partial_http
1769654587.465396,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654587.522232,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654587.522286,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654587.567246,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654587.567301,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654587.619603,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654587.619661,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654587.665907,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654587.66596,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654587.709325,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654587.709371,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654587.763158,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654587.763212,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654587.810609,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654587.810668,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654587.857904,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654587.857963,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654587.913833,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654587.913911,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654587.977074,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654587.977146,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654588.025386,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654588.025434,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654588.076657,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654588.076713,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654588.122842,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654588.122891,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654588.168408,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654588.168456,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654588.208643,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654588.208694,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654588.253596,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
